transaction_id,customer_id,amount,transaction_type,is_fraud,timestamp
2625,113,1259.77,transfer,False,2025-09-30
2626,335,455.39,withdrawal,False,2024-05-28
2627,148,403.73,payment,False,2025-09-30
2628,57,961.53,payment,False,2025-09-30
2629,177,905.11,payment,False,2025-02-16
2630,312,2167.53,withdrawal,False,2024-05-26
2631,56,1412.03,payment,False,2025-09-30
2632,409,2136.56,deposit,False,2025-09-30
2633,265,367.94,transfer,False,2022-01-23
2634,237,893.92,payment,False,2024-05-29
2635,278,1388.77,payment,False,2025-09-30
2636,77,383.67,transfer,False,2024-04-22
2637,421,321.01,payment,False,2025-09-30
2638,124,1653.84,payment,False,2023-05-07
2639,28,1634.93,withdrawal,False,2025-05-05
2640,142,586.16,payment,False,2023-11-03
2641,158,568.58,transfer,False,2025-09-30
2642,167,1863.87,deposit,False,2025-09-30
2643,185,293.35,payment,False,2025-09-30
2644,389,2308.24,payment,False,2022-10-02
2645,12,2359.4,transfer,False,2023-07-07
2646,419,2177.61,withdrawal,False,2023-11-23
2647,169,527.48,payment,False,2025-09-30
2648,319,42.99,payment,False,2023-12-19
2649,426,2341.79,payment,True,2023-04-28
2650,381,860.59,transfer,False,2024-12-25
2651,449,776.72,payment,False,2024-05-01
2652,494,654.93,payment,False,2024-06-03
2653,449,612.1,transfer,False,2025-03-04
2654,106,1836.65,payment,False,2025-09-30
2655,254,2269.83,payment,False,2025-03-08
2656,427,1965.35,transfer,False,2023-02-08
2657,444,1685.6,payment,False,2024-08-19
2658,404,720.11,transfer,False,2025-09-30
2659,98,1367.86,payment,False,2022-11-26
2660,119,593.18,payment,False,2023-03-22
2661,226,279.66,payment,False,2023-12-01
2662,447,301.61,transfer,False,2024-11-26
2663,375,1509.82,payment,False,2024-04-03
2664,152,97.16,payment,False,2023-11-28
2665,476,2433.16,payment,False,2023-12-02
2666,203,2488.67,payment,False,2023-08-04
2667,456,374.41,withdrawal,False,2025-09-30
2668,163,1068.83,payment,False,2024-11-02
2669,297,1920.42,deposit,False,2025-09-30
2670,122,2387.71,deposit,False,2025-09-30
2671,16,2228.41,payment,False,2023-02-21
2672,378,637.63,payment,False,2025-09-30
2673,336,213.91,payment,False,2022-05-22
2674,106,722.53,transfer,False,2025-09-30
2675,262,1093.66,payment,False,2023-06-03
2676,20,900.49,payment,False,2023-12-10
2677,440,1934.9,withdrawal,False,2025-09-25
2678,244,645.21,transfer,False,2024-01-09
2679,244,2146.73,payment,True,2024-05-29
2680,459,564.86,deposit,False,2025-04-14
2681,392,904.02,payment,False,2023-09-07
2682,212,1120.07,payment,False,2024-03-05
2683,224,728.75,payment,False,2025-09-30
2684,353,1916.16,deposit,False,2025-09-26
2685,262,1024.46,payment,False,2024-03-18
2686,220,2217.68,payment,False,2025-09-30
2687,8,2409.01,payment,False,2022-04-30
2688,446,2149.66,payment,False,2025-01-28
2689,14,1307.04,payment,False,2025-09-30
2690,387,1275.01,payment,False,2024-01-24
2691,130,540.47,payment,False,2025-09-13
2692,22,1481.1,payment,False,2024-02-26
2693,225,2381.86,payment,False,2025-09-30
2694,235,202.44,payment,False,2023-06-22
2695,341,1881.39,payment,False,2025-09-30
2696,454,2173.98,payment,False,2023-05-18
2697,488,2466.77,payment,False,2025-06-08
2698,199,837.56,deposit,False,2025-09-30
2699,134,889.58,payment,False,2022-11-30
2700,178,575.21,payment,False,2024-11-04
2701,44,1972.87,withdrawal,False,2025-09-30
2702,8,350.96,payment,False,2023-09-01
2703,280,670.15,deposit,False,2024-04-19
2704,27,738.86,payment,False,2025-03-18
2705,437,937.95,payment,False,2022-04-06
2706,51,1054.74,payment,False,2025-09-30
2707,412,1398.0,transfer,False,2025-08-06
2708,443,2370.98,payment,False,2024-08-12
2709,69,618.95,transfer,False,2025-01-20
2710,467,1948.27,payment,False,2024-06-20
2711,457,1691.3,transfer,False,2025-09-30
2712,281,291.01,payment,False,2023-07-17
2713,44,2026.13,withdrawal,False,2025-09-30
2714,175,227.44,withdrawal,False,2025-09-30
2715,119,1847.58,deposit,False,2025-01-26
2716,365,1789.75,payment,False,2023-04-18
2717,376,1723.82,withdrawal,False,2023-07-02
2718,269,692.45,withdrawal,False,2024-12-04
2719,181,1433.84,payment,False,2024-01-28
2720,53,1904.18,deposit,False,2025-09-30
2721,293,1594.34,payment,False,2024-09-05
2722,191,2010.96,payment,False,2024-02-22
2723,194,1720.02,withdrawal,False,2023-08-04
2724,371,686.85,withdrawal,False,2025-09-30
2725,40,383.49,payment,False,2025-09-30
2726,78,1580.32,withdrawal,False,2024-06-07
2727,189,1899.64,deposit,False,2024-09-16
2728,95,356.67,payment,False,2025-09-30
2729,390,437.88,payment,False,2022-05-06
2730,25,31.16,deposit,True,2025-09-30
2731,103,1329.84,payment,False,2024-09-30
2732,302,1356.19,payment,False,2024-07-18
2733,159,1250.69,payment,False,2022-07-04
2734,358,790.71,deposit,False,2025-09-30
2735,208,1070.1,deposit,False,2025-09-30
2736,447,1915.83,payment,False,2024-10-03
2737,347,455.31,payment,False,2023-05-09
2738,94,504.67,withdrawal,False,2025-09-30
2739,324,1667.78,payment,False,2023-04-22
2740,39,2167.39,transfer,False,2025-02-27
2741,336,851.64,payment,False,2023-09-11
2742,164,2331.93,payment,False,2024-09-15
2743,391,145.13,payment,False,2025-09-30
2744,341,297.18,payment,False,2025-09-24
2745,322,1150.44,payment,False,2023-12-12
2746,55,1808.99,transfer,False,2023-09-01
2747,72,927.72,payment,False,2022-10-11
2748,42,1387.31,withdrawal,False,2023-03-31
2749,411,72.4,payment,False,2023-03-19
2750,386,1155.12,payment,False,2025-02-22
2751,326,607.2,transfer,False,2023-08-25
2752,132,1291.41,payment,False,2025-09-30
2753,21,1315.06,payment,False,2023-11-03
2754,1,1883.14,payment,False,2023-06-29
2755,166,1350.06,deposit,False,2025-09-30
2756,60,1536.06,transfer,False,2023-11-25
2757,76,1324.59,payment,False,2022-09-02
2758,91,2475.95,withdrawal,False,2024-04-05
2759,398,1979.26,payment,False,2025-09-30
2760,207,1889.36,withdrawal,False,2024-08-30
2761,88,1568.52,transfer,False,2024-10-15
2762,82,1321.4,payment,False,2025-09-30
2763,17,862.55,withdrawal,False,2025-09-30
2764,329,1960.14,payment,False,2025-07-20
2765,431,474.83,withdrawal,False,2025-09-30
2766,210,92.34,payment,False,2025-09-30
2767,312,1745.73,withdrawal,False,2025-09-30
2768,383,362.98,payment,False,2025-03-05
2769,53,2259.66,payment,False,2025-09-30
2770,128,1926.93,withdrawal,False,2025-01-11
2771,146,1506.01,payment,False,2025-09-30
2772,453,785.5,payment,False,2025-09-30
2773,304,1595.22,payment,False,2024-06-27
2774,393,1192.66,payment,True,2025-09-30
2775,310,728.58,withdrawal,False,2023-01-08
2776,419,2362.75,deposit,False,2023-10-04
2777,492,405.56,payment,False,2025-09-30
2778,248,1883.71,withdrawal,False,2025-09-30
2779,430,2000.3,withdrawal,False,2022-12-30
2780,1,2379.53,payment,False,2024-02-04
2781,41,1373.99,payment,False,2024-11-08
2782,73,1337.65,transfer,False,2025-09-30
2783,160,2300.8,payment,False,2022-06-21
2784,212,2002.93,payment,False,2024-12-13
2785,333,1909.33,withdrawal,False,2025-09-30
2786,296,1973.05,withdrawal,False,2025-09-30
2787,139,1233.46,deposit,False,2024-11-14
2788,446,104.51,transfer,False,2025-09-30
2789,430,496.46,payment,False,2023-09-10
2790,304,1607.84,withdrawal,False,2024-06-28
2791,43,991.02,transfer,False,2025-09-30
2792,179,1517.32,payment,False,2025-08-19
2793,189,1379.64,withdrawal,False,2024-02-14
2794,246,1097.21,payment,False,2023-05-05
2795,298,587.59,payment,False,2024-10-05
2796,154,1797.68,withdrawal,False,2022-06-22
2797,104,2272.7,transfer,False,2022-06-21
2798,11,1925.14,payment,False,2023-12-30
2799,25,300.98,payment,False,2025-09-30
2800,296,1345.34,transfer,False,2025-05-25
2801,25,2088.58,payment,False,2025-09-30
2802,84,1477.86,withdrawal,False,2025-04-07
2803,106,1099.48,payment,False,2025-09-30
2804,241,712.08,payment,False,2023-04-26
2805,119,826.65,payment,False,2023-08-18
2806,459,606.15,payment,False,2025-03-03
2807,108,490.12,payment,False,2025-02-03
2808,330,1472.57,payment,False,2025-09-30
2809,180,1273.95,payment,False,2023-01-04
2810,369,1837.35,payment,False,2023-07-11
2811,131,770.52,payment,False,2025-07-27
2812,295,1152.6,transfer,False,2025-09-30
2813,91,1701.25,payment,False,2024-01-24
2814,419,2408.12,payment,True,2022-08-18
2815,241,872.83,payment,False,2022-05-31
2816,247,746.22,payment,False,2024-11-22
2817,168,1123.77,deposit,False,2024-07-19
2818,223,1809.96,payment,False,2024-01-26
2819,469,2403.91,withdrawal,True,2024-03-02
2820,278,1341.8,payment,False,2025-03-26
2821,190,2031.29,payment,False,2025-09-30
2822,19,1161.54,payment,False,2024-03-01
2823,14,100.6,withdrawal,False,2025-09-30
2824,485,2235.63,payment,False,2023-08-09
2825,243,725.41,withdrawal,False,2025-03-17
2826,109,347.53,payment,False,2025-09-30
2827,434,2490.41,payment,False,2023-10-19
2828,190,869.15,deposit,False,2025-09-30
2829,471,342.21,payment,False,2025-09-16
2830,218,779.54,withdrawal,False,2022-09-26
2831,299,1285.08,payment,False,2025-03-21
2832,311,220.8,transfer,True,2024-04-08
2833,236,882.2,transfer,False,2022-08-10
2834,168,1672.47,withdrawal,True,2025-01-18
2835,268,2289.91,withdrawal,False,2025-03-30
2836,193,994.2,deposit,False,2025-04-22
2837,242,1411.85,payment,False,2024-07-30
2838,162,1590.52,deposit,False,2025-09-30
2839,364,177.81,payment,False,2024-08-19
2840,339,856.22,payment,False,2025-09-30
2841,279,1710.95,transfer,False,2023-12-22
2842,455,1839.42,withdrawal,False,2025-01-09
2843,135,890.52,payment,False,2024-12-10
2844,193,17.83,transfer,False,2025-09-30
2845,402,18.16,deposit,False,2025-02-11
2846,392,1345.76,payment,False,2022-01-24
2847,89,1379.16,withdrawal,False,2025-09-30
2848,42,1389.74,payment,False,2024-10-09
2849,93,1804.66,deposit,False,2025-05-11
2850,215,2303.25,payment,False,2023-09-01
2851,349,2475.44,payment,False,2025-04-23
2852,1,1752.97,payment,False,2024-02-07
2853,335,1285.48,payment,False,2024-04-30
2854,399,353.35,payment,False,2024-04-20
2855,412,961.05,payment,False,2025-09-28
2856,164,1431.57,withdrawal,False,2025-09-30
2857,106,2499.52,payment,False,2025-09-30
2858,232,318.33,payment,False,2024-05-15
2859,480,1982.9,payment,False,2023-10-27
2860,46,2497.35,withdrawal,False,2022-10-03
2861,205,2013.42,payment,False,2024-06-13
2862,21,1918.09,payment,False,2024-05-22
2863,177,647.44,payment,False,2025-06-03
2864,167,9.4,withdrawal,False,2025-09-30
2865,294,565.74,payment,False,2024-05-28
2866,265,1974.71,payment,False,2023-03-18
2867,276,269.1,deposit,False,2024-09-06
2868,340,741.0,payment,False,2025-09-30
2869,8,1406.7,transfer,False,2023-05-07
2870,270,1449.95,deposit,False,2024-07-31
2871,318,1357.93,payment,False,2023-01-30
2872,212,2452.23,withdrawal,False,2024-02-28
2873,163,31.7,payment,False,2023-07-16
2874,311,1219.51,payment,False,2025-04-25
2875,45,1261.55,deposit,False,2025-09-30
2876,405,734.01,payment,False,2025-09-30
2877,233,1313.15,payment,False,2025-04-30
2878,53,1683.53,transfer,False,2025-07-31
2879,233,1682.22,payment,False,2025-09-30
2880,438,220.55,payment,False,2025-02-12
2881,342,2006.35,payment,False,2024-03-17
2882,171,2326.84,payment,False,2023-07-12
2883,6,309.91,payment,False,2025-06-24
2884,439,1042.18,withdrawal,False,2025-07-13
2885,44,1279.86,transfer,False,2025-09-30
2886,91,337.92,payment,False,2023-06-12
2887,196,1258.96,payment,False,2025-05-24
2888,4,517.94,deposit,False,2025-09-30
2889,121,2338.47,withdrawal,False,2025-09-30
2890,63,1121.73,payment,False,2023-07-28
2891,92,2487.26,payment,False,2022-04-18
2892,247,117.23,payment,False,2025-04-28
2893,219,319.82,payment,False,2025-05-26
2894,442,1108.58,payment,False,2023-12-22
2895,438,2186.02,payment,False,2024-07-03
2896,337,1388.51,payment,False,2025-06-06
2897,231,1831.13,payment,False,2025-01-18
2898,294,1059.48,payment,False,2023-07-06
2899,188,102.24,payment,False,2022-06-16
2900,308,1619.88,payment,False,2023-10-17
2901,413,1585.37,deposit,False,2025-09-30
2902,168,179.5,withdrawal,False,2025-09-30
2903,455,428.03,withdrawal,False,2025-09-30
2904,264,1190.91,payment,False,2023-07-25
2905,105,1117.15,payment,False,2022-09-26
2906,481,1881.29,payment,False,2025-09-30
2907,224,969.15,payment,False,2025-09-30
2908,419,1658.59,transfer,False,2023-07-01
2909,466,1761.35,payment,False,2024-04-05
2910,115,1612.86,deposit,False,2025-02-25
2911,379,1490.72,payment,False,2025-09-30
2912,235,2014.4,deposit,False,2023-11-29
2913,272,1643.11,payment,False,2022-12-23
2914,274,2085.63,deposit,False,2025-09-30
2915,443,1592.08,payment,False,2024-09-03
2916,230,398.27,payment,False,2023-06-14
2917,217,774.3,transfer,False,2024-12-13
2918,34,826.56,payment,False,2025-09-30
2919,388,235.69,deposit,False,2025-02-01
2920,197,1731.07,payment,False,2025-09-30
2921,383,1488.18,payment,False,2023-06-30
2922,462,1474.8,payment,False,2025-05-29
2923,449,1196.81,payment,False,2024-12-02
2924,317,1358.27,withdrawal,False,2024-11-17
2925,214,21.21,payment,False,2024-03-31
2926,46,241.52,withdrawal,False,2024-01-17
2927,405,1708.7,payment,False,2025-07-25
2928,333,654.41,transfer,False,2024-10-27
2929,240,270.67,payment,False,2022-08-11
2930,254,822.31,payment,False,2025-01-21
2931,228,636.95,payment,False,2022-12-23
2932,221,74.4,transfer,False,2025-09-30
2933,379,1026.98,payment,False,2025-09-30
2934,166,68.55,payment,False,2025-03-20
2935,73,1.98,payment,False,2024-07-10
2936,225,1981.39,transfer,False,2025-09-30
2937,86,788.11,payment,False,2025-09-30
2938,81,1419.4,payment,False,2023-06-13
2939,444,745.08,payment,False,2024-04-05
2940,215,2325.13,payment,False,2024-02-12
2941,164,1823.22,payment,False,2025-09-30
2942,390,923.56,payment,False,2024-03-08
2943,240,527.36,payment,False,2023-09-06
2944,423,345.38,withdrawal,False,2024-09-18
2945,413,1906.28,transfer,False,2025-09-30
2946,411,1133.14,payment,False,2023-04-20
2947,69,580.68,payment,False,2025-08-01
2948,137,2299.15,payment,False,2025-04-20
2949,152,975.85,deposit,False,2024-04-01
2950,447,1359.19,payment,False,2024-09-12
2951,403,2144.64,transfer,False,2025-08-31
2952,97,2083.6,payment,False,2024-04-23
2953,379,1595.25,payment,False,2025-09-30
2954,158,2221.67,payment,False,2025-09-30
2955,186,2380.29,transfer,False,2024-06-06
2956,168,2337.85,transfer,False,2025-09-30
2957,244,873.17,transfer,False,2024-10-23
2958,119,993.53,withdrawal,False,2023-10-13
2959,196,602.02,payment,False,2025-06-02
2960,288,2092.24,payment,False,2025-09-20
2961,369,305.44,payment,False,2023-10-26
2962,65,888.35,withdrawal,False,2025-09-30
2963,162,25.32,payment,False,2025-09-30
2964,85,1487.02,withdrawal,False,2025-01-30
2965,415,1646.3,payment,False,2023-07-05
2966,59,623.22,deposit,False,2023-07-16
2967,462,1842.09,transfer,False,2025-06-05
2968,282,954.46,withdrawal,False,2025-06-05
2969,150,779.97,deposit,False,2023-07-12
2970,418,2390.46,payment,False,2024-08-28
2971,481,1472.14,payment,False,2025-09-30
2972,121,631.55,transfer,False,2025-09-30
2973,269,2458.12,payment,False,2024-02-04
2974,255,969.49,payment,False,2025-09-30
2975,224,1619.93,payment,False,2025-09-30
2976,55,1809.91,withdrawal,False,2024-07-14
2977,136,1056.32,payment,False,2023-05-29
2978,190,1340.26,payment,False,2025-09-30
2979,406,600.22,transfer,True,2024-11-12
2980,253,1165.09,transfer,False,2024-01-14
2981,489,777.69,payment,False,2025-03-22
2982,312,1369.1,withdrawal,False,2025-09-30
2983,84,1675.06,deposit,False,2024-06-15
2984,405,1535.4,payment,False,2025-09-30
2985,354,1942.02,payment,False,2025-09-30
2986,177,104.78,payment,False,2025-09-30
2987,94,197.41,deposit,False,2025-08-14
2988,390,514.08,payment,False,2022-08-30
2989,35,2464.52,withdrawal,False,2025-02-01
2990,411,2000.87,withdrawal,False,2023-09-10
2991,212,2310.38,payment,False,2023-05-23
2992,126,680.95,payment,False,2025-06-10
2993,369,1435.07,payment,False,2023-03-24
2994,230,1387.66,payment,False,2022-05-01
2995,168,1424.23,payment,False,2024-10-06
2996,14,1794.2,payment,False,2025-09-30
2997,74,985.56,withdrawal,False,2025-09-30
2998,52,1693.35,payment,False,2023-12-04
2999,362,1971.3,payment,False,2024-03-18
3000,207,723.39,payment,False,2025-09-30
3001,296,2364.41,payment,False,2024-04-22
3002,43,1295.6,deposit,False,2025-08-22
3003,368,1832.17,payment,False,2024-02-15
3004,442,1822.58,payment,False,2023-11-14
3005,3,1413.54,withdrawal,False,2023-01-26
3006,399,807.39,payment,False,2024-05-31
3007,429,1667.68,payment,False,2025-02-22
3008,95,219.12,deposit,False,2025-09-30
3009,395,2453.61,payment,False,2025-09-30
3010,238,460.81,payment,False,2025-07-23
3011,167,689.29,payment,False,2025-09-30
3012,19,2386.14,payment,False,2023-09-20
3013,207,467.17,withdrawal,False,2025-09-30
3014,230,426.06,deposit,False,2022-07-07
3015,404,2011.54,transfer,False,2025-06-21
3016,214,628.97,payment,False,2024-05-07
3017,455,237.72,transfer,False,2025-09-30
3018,56,567.38,withdrawal,False,2025-09-30
3019,334,2221.05,payment,False,2022-09-28
3020,374,701.52,deposit,False,2024-12-18
3021,132,1737.96,payment,False,2024-12-22
3022,9,988.45,payment,False,2023-04-02
3023,231,656.03,payment,False,2025-09-30
3024,153,360.97,withdrawal,False,2024-11-22
3025,431,2430.51,payment,False,2024-06-24
3026,483,1303.27,payment,False,2025-09-30
3027,485,287.77,transfer,False,2023-10-07
3028,305,497.84,payment,False,2024-05-13
3029,411,1018.84,payment,False,2022-09-26
3030,284,1360.88,transfer,False,2024-10-17
3031,472,455.31,payment,False,2023-01-05
3032,481,695.04,payment,False,2025-09-30
3033,481,1959.48,withdrawal,False,2025-09-30
3034,190,1044.29,payment,False,2025-09-30
3035,16,4.5,transfer,False,2023-01-11
3036,343,135.8,payment,False,2024-06-22
3037,430,1098.88,deposit,False,2023-04-17
3038,203,151.23,payment,False,2023-08-21
3039,174,435.59,payment,False,2023-01-20
3040,168,1819.96,payment,False,2025-06-02
3041,339,1201.48,payment,False,2025-09-30
3042,34,1206.67,payment,False,2025-09-17
3043,471,1495.95,payment,False,2025-03-10
3044,394,1971.51,deposit,False,2023-10-16
3045,229,397.31,payment,False,2023-09-11
3046,495,433.45,payment,False,2024-07-07
3047,1,304.39,payment,False,2024-04-16
3048,322,2342.14,payment,False,2023-10-20
3049,115,1443.65,payment,False,2024-06-13
3050,214,232.51,payment,False,2025-06-01
3051,254,552.39,payment,False,2024-10-06
3052,145,1814.25,deposit,False,2024-08-23
3053,47,73.45,withdrawal,False,2024-11-30
3054,280,1814.41,payment,False,2023-05-01
3055,178,2278.75,payment,False,2024-07-19
3056,213,141.9,payment,False,2024-09-12
3057,360,466.86,transfer,False,2025-09-30
3058,285,6.94,payment,False,2023-10-22
3059,245,273.47,deposit,False,2025-09-30
3060,253,1542.86,payment,False,2025-05-08
3061,206,113.0,payment,False,2023-05-16
3062,72,1065.16,transfer,False,2022-08-12
3063,222,1259.0,transfer,False,2024-03-05
3064,342,2266.67,payment,False,2024-02-27
3065,215,1186.25,deposit,False,2023-12-29
3066,360,357.22,withdrawal,False,2025-09-30
3067,499,723.94,payment,True,2025-09-30
3068,141,1680.82,withdrawal,False,2025-09-30
3069,448,281.18,transfer,False,2024-11-06
3070,156,580.13,payment,False,2025-09-30
3071,222,2489.45,transfer,False,2023-11-24
3072,389,14.83,withdrawal,False,2024-03-15
3073,330,381.31,payment,False,2025-09-30
3074,231,2109.37,withdrawal,False,2025-09-30
3075,393,254.35,withdrawal,False,2025-06-09
3076,142,85.07,payment,False,2024-06-05
3077,358,304.16,payment,False,2025-03-04
3078,394,1734.3,withdrawal,False,2023-09-20
3079,417,2482.78,deposit,False,2024-12-14
3080,75,1477.0,payment,False,2023-07-31
3081,40,311.67,payment,False,2025-09-30
3082,390,460.26,payment,False,2022-06-11
3083,273,1344.67,payment,False,2024-03-01
3084,420,1789.43,payment,False,2023-04-10
3085,70,1657.62,withdrawal,False,2025-09-30
3086,317,1437.24,transfer,False,2023-07-04
3087,111,2465.69,payment,False,2025-09-30
3088,458,495.89,deposit,False,2025-09-30
3089,433,433.09,deposit,False,2024-01-16
3090,234,2147.79,payment,False,2025-09-30
3091,197,727.76,deposit,False,2025-09-30
3092,339,831.98,payment,False,2025-07-16
3093,199,1372.12,transfer,False,2025-09-30
3094,24,953.81,payment,False,2025-03-11
3095,307,719.81,payment,False,2022-12-10
3096,426,2293.02,payment,False,2024-05-03
3097,147,324.06,payment,False,2025-09-30
3098,62,1011.32,payment,False,2022-05-05
3099,459,8.41,payment,False,2025-09-30
3100,67,2018.83,payment,False,2023-03-08
3101,30,421.88,payment,False,2024-08-09
3102,107,1932.7,payment,False,2023-07-21
3103,166,372.36,withdrawal,False,2025-09-30
3104,390,1042.43,payment,False,2022-12-20
3105,367,1820.73,payment,False,2023-05-21
3106,483,677.75,withdrawal,False,2025-09-30
3107,406,785.48,payment,False,2023-10-15
3108,121,1668.64,payment,False,2025-01-22
3109,11,470.06,payment,False,2023-11-27
3110,72,2379.51,deposit,False,2023-02-09
3111,347,472.78,deposit,False,2023-02-02
3112,253,1875.24,payment,False,2025-05-16
3113,285,2006.69,payment,False,2023-02-10
3114,119,936.55,payment,False,2024-12-03
3115,375,391.44,payment,False,2025-04-08
3116,8,415.59,payment,False,2022-10-25
3117,215,2463.64,deposit,False,2023-12-11
3118,221,1813.8,payment,False,2025-09-30
3119,80,1125.67,withdrawal,False,2023-04-15
3120,419,644.12,transfer,False,2022-09-26
3121,72,48.26,payment,False,2022-06-21
3122,200,1676.49,transfer,False,2023-06-08
3123,173,2392.33,transfer,False,2023-07-12
3124,289,268.0,withdrawal,False,2025-09-30
3125,234,1886.47,payment,False,2025-05-01
3126,261,383.94,withdrawal,False,2023-10-29
3127,446,1980.47,transfer,False,2025-06-29
3128,421,927.06,withdrawal,False,2025-09-30
3129,145,1780.44,payment,False,2025-03-16
3130,22,2315.78,deposit,False,2023-06-16
3131,78,1550.73,transfer,False,2024-12-05
3132,230,2301.83,payment,False,2022-06-22
3133,160,588.33,withdrawal,False,2023-07-21
3134,14,2445.36,payment,False,2025-09-30
3135,236,2182.25,payment,False,2024-02-13
3136,148,269.83,payment,False,2024-08-16
3137,150,1034.44,payment,False,2024-12-09
3138,30,2317.65,withdrawal,False,2024-07-31
3139,438,196.21,payment,False,2024-12-30
3140,161,1134.95,payment,False,2025-09-30
3141,261,1809.26,payment,False,2024-03-23
3142,18,84.58,payment,False,2023-04-08
3143,63,1882.32,withdrawal,False,2023-06-26
3144,430,903.65,payment,False,2022-12-07
3145,135,624.18,payment,False,2023-10-15
3146,157,1440.35,transfer,False,2025-08-16
3147,57,1361.28,payment,False,2025-09-30
3148,431,2184.97,withdrawal,False,2024-10-09
3149,265,1690.33,payment,True,2023-04-04
3150,254,1055.24,payment,False,2025-06-25
3151,495,1625.7,payment,False,2025-06-07
3152,187,1875.62,payment,False,2025-09-30
3153,368,2343.38,payment,False,2024-09-23
3154,361,1760.95,payment,False,2025-09-30
3155,379,1360.14,withdrawal,False,2025-09-30
3156,327,933.08,payment,False,2025-09-30
3157,199,2228.82,payment,False,2025-09-30
3158,369,1981.51,deposit,False,2024-02-20
3159,171,193.88,payment,False,2023-08-08
3160,315,1749.15,transfer,False,2023-12-30
3161,6,1347.34,deposit,False,2025-09-30
3162,366,260.01,payment,False,2025-09-20
3163,256,1412.84,transfer,False,2025-09-27
3164,367,482.07,deposit,False,2023-06-26
3165,309,1770.65,transfer,False,2022-07-08
3166,320,696.87,withdrawal,False,2023-04-29
3167,488,376.71,transfer,False,2024-09-14
3168,248,205.85,withdrawal,False,2025-09-30
3169,219,1227.51,deposit,False,2025-09-30
3170,4,499.89,withdrawal,False,2024-12-16
3171,1,2137.96,transfer,False,2023-03-17
3172,326,8.5,payment,False,2023-08-30
3173,31,2109.25,withdrawal,False,2023-10-20
3174,321,1303.21,transfer,False,2025-09-30
3175,117,2305.44,payment,False,2025-02-15
3176,453,512.32,payment,False,2025-09-30
3177,275,256.58,payment,False,2025-05-05
3178,197,1562.77,transfer,False,2025-09-30
3179,374,1767.11,deposit,False,2023-07-16
3180,325,932.09,payment,False,2025-09-27
3181,177,35.19,transfer,False,2024-07-15
3182,287,1018.0,payment,False,2025-07-13
3183,444,585.23,payment,False,2023-10-29
3184,236,869.33,withdrawal,False,2023-06-25
3185,455,1267.38,payment,False,2025-09-30
3186,79,1756.15,payment,False,2025-09-30
3187,243,2408.1,withdrawal,False,2025-05-24
3188,311,360.86,payment,False,2024-04-09
3189,205,1700.07,deposit,False,2023-08-21
3190,460,583.8,payment,False,2022-10-17
3191,383,552.54,transfer,False,2024-04-24
3192,211,1584.25,deposit,False,2025-09-30
3193,333,1940.22,withdrawal,False,2025-06-05
3194,91,2444.49,payment,False,2023-10-28
3195,166,1922.31,transfer,False,2025-09-03
3196,161,394.13,payment,False,2025-09-15
3197,6,564.28,payment,False,2025-04-25
3198,141,1903.71,payment,False,2025-09-30
3199,205,1317.94,transfer,False,2022-10-21
3200,461,739.22,deposit,False,2024-02-02
3201,20,1179.99,transfer,False,2024-11-04
3202,100,2287.31,withdrawal,False,2024-09-05
3203,165,1889.24,payment,False,2024-05-12
3204,45,1127.29,transfer,False,2025-09-30
3205,457,2451.4,payment,False,2025-09-30
3206,337,1987.39,payment,False,2025-09-30
3207,227,15.67,payment,False,2024-07-30
3208,315,281.81,payment,False,2024-02-09
3209,52,1385.37,deposit,False,2023-10-28
3210,146,875.54,payment,False,2025-02-25
3211,281,2031.58,payment,True,2024-03-08
3212,123,2239.32,withdrawal,False,2025-03-05
3213,207,602.39,payment,False,2025-09-30
3214,471,1908.45,payment,False,2025-09-30
3215,385,1338.96,transfer,False,2023-09-14
3216,297,980.53,payment,False,2025-09-30
3217,102,1967.16,deposit,False,2025-09-27
3218,274,1412.74,payment,False,2025-08-29
3219,129,1588.57,payment,False,2025-05-08
3220,167,156.57,withdrawal,True,2025-09-30
3221,202,1465.11,payment,False,2023-08-23
3222,415,752.48,payment,False,2023-09-04
3223,102,1233.74,payment,False,2025-09-30
3224,71,555.81,payment,False,2025-09-30
3225,422,1536.57,payment,False,2023-10-19
3226,8,369.52,payment,False,2022-11-17
3227,162,308.14,payment,False,2025-09-30
3228,73,471.84,transfer,False,2024-09-27
3229,345,2043.84,payment,False,2025-02-16
3230,27,84.8,payment,False,2025-01-31
3231,169,1824.21,withdrawal,False,2025-07-03
3232,263,142.21,deposit,False,2025-08-08
3233,288,1480.05,payment,False,2025-09-30
3234,73,1934.12,payment,False,2024-08-06
3235,209,578.45,payment,False,2023-09-27
3236,99,490.67,payment,False,2025-09-30
3237,368,723.66,payment,False,2024-03-24
3238,400,1749.33,payment,False,2023-07-21
3239,386,637.81,payment,False,2024-12-31
3240,427,1254.92,payment,False,2024-06-24
3241,31,337.03,payment,False,2024-04-21
3242,336,1153.53,withdrawal,False,2023-07-26
3243,431,1562.2,payment,False,2025-08-29
3244,33,180.48,payment,False,2022-04-18
3245,213,2038.74,payment,False,2023-09-10
3246,145,2343.65,payment,False,2023-11-03
3247,99,484.68,deposit,False,2025-09-30
3248,310,1898.82,transfer,False,2022-09-20
3249,310,784.35,payment,False,2023-11-29
3250,435,1692.13,payment,False,2025-09-30
3251,180,767.39,withdrawal,False,2023-10-03
